time;Portata [Nm3/h];%CH4;LHV [kWh/Nm3];Pin [kW];;;
7061;370;60;5,964;298,2;;;
7062;370;60;5,964;298,2;;;
7063;370;60;5,964;298,2;;;
7064;370;60;5,964;298,2;;;
7065;370;60;5,964;298,2;;;
7066;370;60;5,964;298,2;;;
7067;370;60;5,964;298,2;;;
7068;370;60;5,964;298,2;;;
7069;370;60;5,964;298,2;;;
7070;370;60;5,964;298,2;;;
7071;370;60;5,964;298,2;;;
7072;370;60;5,964;298,2;;;
7073;370;60;5,964;298,2;;;
7074;370;60;5,964;298,2;;;
7075;370;60;5,964;298,2;;;
7076;370;60;5,964;298,2;;;
7077;370;60;5,964;298,2;;;
7078;370;60;5,964;298,2;;;
7079;370;60;5,964;298,2;;;
7080;370;60;5,964;298,2;;;
7081;370;60;5,964;298,2;;;
7082;370;60;5,964;298,2;;;
7083;370;60;5,964;298,2;;;
7084;370;60;5,964;298,2;;;
7085;370;60;5,964;298,2;;;
7086;370;60;5,964;298,2;;;
7087;370;60;5,964;298,2;;;
7088;370;60;5,964;298,2;;;
7089;370;60;5,964;298,2;;;
7090;370;60;5,964;298,2;;;
7091;370;60;5,964;298,2;;;
7092;370;60;5,964;298,2;;;
7093;370;60;5,964;298,2;;;
7094;370;60;5,964;298,2;;;
7095;370;60;5,964;298,2;;;
7096;370;60;5,964;298,2;;;
7097;370;60;5,964;298,2;;;
7098;370;60;5,964;298,2;;;
7099;370;60;5,964;298,2;;;
7100;370;60;5,964;298,2;;;
7101;370;60;5,964;298,2;;;
7102;370;60;5,964;298,2;;;
7103;370;60;5,964;298,2;;;
7104;370;60;5,964;298,2;;;
7105;370;60;5,964;298,2;;;
7106;370;60;5,964;298,2;;;
7107;370;60;5,964;298,2;;;
7108;370;60;5,964;298,2;;;
7109;370;60;5,964;298,2;;;
7110;370;60;5,964;298,2;;;
7111;370;60;5,964;298,2;;;
7112;370;60;5,964;298,2;;;
7113;370;60;5,964;298,2;;;
7114;370;60;5,964;298,2;;;
7115;370;60;5,964;298,2;;;
7116;370;60;5,964;298,2;;;
7117;370;60;5,964;298,2;;;
7118;370;60;5,964;298,2;;;
7119;370;60;5,964;298,2;;;
7120;370;60;5,964;298,2;;;
7121;370;60;5,964;298,2;;;
7122;370;60;5,964;298,2;;;
7123;370;60;5,964;298,2;;;
7124;370;60;5,964;298,2;;;
7125;370;60;5,964;298,2;;;
7126;370;60;5,964;298,2;;;
7127;370;60;5,964;298,2;;;
7128;370;60;5,964;298,2;;;
7129;370;60;5,964;298,2;;;
7130;370;60;5,964;298,2;;;
7131;370;60;5,964;298,2;;;
7132;370;60;5,964;298,2;;;
7133;370;60;5,964;298,2;;;
7134;370;60;5,964;298,2;;;
7135;370;60;5,964;298,2;;;
7136;370;60;5,964;298,2;;;
7137;370;60;5,964;298,2;;;
7138;370;60;5,964;298,2;;;
7139;370;60;5,964;298,2;;;
7140;370;60;5,964;298,2;;;
7141;370;60;5,964;298,2;;;
7142;370;60;5,964;298,2;;;
7143;370;60;5,964;298,2;;;
7144;370;60;5,964;298,2;;;
7145;370;60;5,964;298,2;;;
7146;370;60;5,964;298,2;;;
7147;370;60;5,964;298,2;;;
7148;370;60;5,964;298,2;;;
7149;370;60;5,964;298,2;;;
7150;370;60;5,964;298,2;;;
7151;370;60;5,964;298,2;;;
7152;370;60;5,964;298,2;;;
7153;370;60;5,964;298,2;;;
7154;370;60;5,964;298,2;;;
7155;370;60;5,964;298,2;;;
7156;370;60;5,964;298,2;;;
7157;370;60;5,964;298,2;;;
7158;370;60;5,964;298,2;;;
7159;370;60;5,964;298,2;;;
7160;370;60;5,964;298,2;;;
7161;370;60;5,964;298,2;;;
7162;370;60;5,964;298,2;;;
7163;370;60;5,964;298,2;;;
7164;370;60;5,964;298,2;;;
7165;370;60;5,964;298,2;;;
7166;370;60;5,964;298,2;;;
7167;370;60;5,964;298,2;;;
7168;370;60;5,964;298,2;;;
7169;370;60;5,964;298,2;;;
7170;370;60;5,964;298,2;;;
7171;370;60;5,964;298,2;;;
7172;370;60;5,964;298,2;;;
7173;370;60;5,964;298,2;;;
7174;370;60;5,964;298,2;;;
7175;370;60;5,964;298,2;;;
7176;370;60;5,964;298,2;;;
7177;370;60;5,964;298,2;;;
7178;370;60;5,964;298,2;;;
7179;370;60;5,964;298,2;;;
7180;370;60;5,964;298,2;;;
7181;370;60;5,964;298,2;;;
7182;370;60;5,964;298,2;;;
7183;370;60;5,964;298,2;;;
7184;370;60;5,964;298,2;;;
7185;370;60;5,964;298,2;;;
7186;370;60;5,964;298,2;;;
7187;370;60;5,964;298,2;;;
7188;370;60;5,964;298,2;;;
7189;370;60;5,964;298,2;;;
7190;370;60;5,964;298,2;;;
7191;370;60;5,964;298,2;;;
7192;370;60;5,964;298,2;;;
7193;370;60;5,964;298,2;;;
7194;370;60;5,964;298,2;;;
7195;370;60;5,964;298,2;;;
7196;370;60;5,964;298,2;;;
7197;370;60;5,964;298,2;;;
7198;370;60;5,964;298,2;;;
7199;370;60;5,964;298,2;;;
7200;370;60;5,964;298,2;;;
7201;370;60;5,964;298,2;;;
7202;370;60;5,964;298,2;;;
7203;370;60;5,964;298,2;;;
7204;370;60;5,964;298,2;;;
7205;370;60;5,964;298,2;;;
7206;370;60;5,964;298,2;;;
7207;370;60;5,964;298,2;;;
7208;370;60;5,964;298,2;;;
7209;370;60;5,964;298,2;;;
7210;370;60;5,964;298,2;;;
7211;370;60;5,964;298,2;;;
7212;370;60;5,964;298,2;;;
7213;370;60;5,964;298,2;;;
7214;370;60;5,964;298,2;;;
7215;370;60;5,964;298,2;;;
7216;370;60;5,964;298,2;;;
7217;370;60;5,964;298,2;;;
7218;370;60;5,964;298,2;;;
7219;370;60;5,964;298,2;;;
7220;370;60;5,964;298,2;;;
7221;370;60;5,964;298,2;;;
7222;370;60;5,964;298,2;;;
7223;370;60;5,964;298,2;;;
7224;370;60;5,964;298,2;;;
7225;370;60;5,964;298,2;;;
7226;370;60;5,964;298,2;;;
7227;370;60;5,964;298,2;;;
7228;370;60;5,964;298,2;;;
7229;370;60;5,964;298,2;;;
7230;370;60;5,964;298,2;;;
7231;370;60;5,964;298,2;;;
7232;370;60;5,964;298,2;;;
7233;370;60;5,964;298,2;;;
7234;370;60;5,964;298,2;;;
7235;370;60;5,964;298,2;;;
7236;370;60;5,964;298,2;;;
7237;370;60;5,964;298,2;;;
7238;370;60;5,964;298,2;;;
7239;370;60;5,964;298,2;;;
7240;370;60;5,964;298,2;;;
7241;370;60;5,964;298,2;;;
7242;370;60;5,964;298,2;;;
7243;370;60;5,964;298,2;;;
7244;370;60;5,964;298,2;;;
7245;370;60;5,964;298,2;;;
7246;370;60;5,964;298,2;;;
7247;370;60;5,964;298,2;;;
7248;370;60;5,964;298,2;;;
7249;370;60;5,964;298,2;;;
7250;370;60;5,964;298,2;;;
7251;370;60;5,964;298,2;;;
7252;370;60;5,964;298,2;;;
7253;370;60;5,964;298,2;;;
7254;370;60;5,964;298,2;;;
7255;370;60;5,964;298,2;;;
7256;370;60;5,964;298,2;;;
7257;370;60;5,964;298,2;;;
7258;370;60;5,964;298,2;;;
7259;370;60;5,964;298,2;;;
7260;370;60;5,964;298,2;;;
7261;370;60;5,964;298,2;;;
7262;370;60;5,964;298,2;;;
7263;370;60;5,964;298,2;;;
7264;370;60;5,964;298,2;;;
7265;370;60;5,964;298,2;;;
7266;370;60;5,964;298,2;;;
7267;370;60;5,964;298,2;;;
7268;370;60;5,964;298,2;;;
7269;370;60;5,964;298,2;;;
7270;370;60;5,964;298,2;;;
7271;370;60;5,964;298,2;;;
7272;370;60;5,964;298,2;;;
7273;370;60;5,964;298,2;;;
7274;370;60;5,964;298,2;;;
7275;370;60;5,964;298,2;;;
7276;370;60;5,964;298,2;;;
7277;370;60;5,964;298,2;;;
7278;370;60;5,964;298,2;;;
7279;370;60;5,964;298,2;;;
7280;370;60;5,964;298,2;;;
7281;370;60;5,964;298,2;;;
7282;370;60;5,964;298,2;;;
7283;370;60;5,964;298,2;;;
7284;370;60;5,964;298,2;;;
7285;370;60;5,964;298,2;;;
7286;370;60;5,964;298,2;;;
7287;370;60;5,964;298,2;;;
7288;370;60;5,964;298,2;;;
7289;370;60;5,964;298,2;;;
7290;370;60;5,964;298,2;;;
7291;370;60;5,964;298,2;;;
7292;370;60;5,964;298,2;;;
7293;370;60;5,964;298,2;;;
7294;370;60;5,964;298,2;;;
7295;370;60;5,964;298,2;;;
7296;370;60;5,964;298,2;;;
7297;350;60;5,964;298,2;;;
7298;350;60;5,964;298,2;;;
7299;350;60;5,964;298,2;;;
7300;350;60;5,964;298,2;;;
7301;350;60;5,964;298,2;;;
7302;350;60;5,964;298,2;;;
7303;350;60;5,964;298,2;;;
7304;350;60;5,964;298,2;;;
7305;350;60;5,964;298,2;;;
7306;350;60;5,964;298,2;;;
7307;350;60;5,964;298,2;;;
7308;350;60;5,964;298,2;;;
7309;350;60;5,964;298,2;;;
7310;350;60;5,964;298,2;;;
7311;350;60;5,964;298,2;;;
7312;350;60;5,964;298,2;;;
7313;350;60;5,964;298,2;;;
7314;350;60;5,964;298,2;;;
7315;350;60;5,964;298,2;;;
7316;350;60;5,964;298,2;;;
7317;350;60;5,964;298,2;;;
7318;350;60;5,964;298,2;;;
7319;350;60;5,964;298,2;;;
7320;350;60;5,964;298,2;;;
7321;350;60;5,964;298,2;;;
7322;350;60;5,964;298,2;;;
7323;350;60;5,964;298,2;;;
7324;350;60;5,964;298,2;;;
7325;350;60;5,964;298,2;;;
7326;350;60;5,964;298,2;;;
7327;350;60;5,964;298,2;;;
7328;350;60;5,964;298,2;;;
7329;350;60;5,964;298,2;;;
7330;350;60;5,964;298,2;;;
7331;350;60;5,964;298,2;;;
7332;350;60;5,964;298,2;;;
7333;350;60;5,964;298,2;;;
7334;350;60;5,964;298,2;;;
7335;350;60;5,964;298,2;;;
7336;350;60;5,964;298,2;;;
7337;350;60;5,964;298,2;;;
7338;350;60;5,964;298,2;;;
7339;350;60;5,964;298,2;;;
7340;350;60;5,964;298,2;;;
7341;350;60;5,964;298,2;;;
7342;350;60;5,964;298,2;;;
7343;350;60;5,964;298,2;;;
7344;350;60;5,964;298,2;;;
7345;350;60;5,964;298,2;;;
7346;350;60;5,964;298,2;;;
7347;350;60;5,964;298,2;;;
7348;350;60;5,964;298,2;;;
7349;350;60;5,964;298,2;;;
7350;350;60;5,964;298,2;;;
7351;350;60;5,964;298,2;;;
7352;350;60;5,964;298,2;;;
7353;350;60;5,964;298,2;;;
7354;350;60;5,964;298,2;;;
7355;350;60;5,964;298,2;;;
7356;350;60;5,964;298,2;;;
7357;350;60;5,964;298,2;;;
7358;350;60;5,964;298,2;;;
7359;350;60;5,964;298,2;;;
7360;350;60;5,964;298,2;;;
7361;350;60;5,964;298,2;;;
7362;350;60;5,964;298,2;;;
7363;350;60;5,964;298,2;;;
7364;350;60;5,964;298,2;;;
7365;350;60;5,964;298,2;;;
7366;350;60;5,964;298,2;;;
7367;350;60;5,964;298,2;;;
7368;350;60;5,964;298,2;;;
7369;350;60;5,964;298,2;;;
7370;350;60;5,964;298,2;;;
7371;350;60;5,964;298,2;;;
7372;350;60;5,964;298,2;;;
7373;350;60;5,964;298,2;;;
7374;350;60;5,964;298,2;;;
7375;350;60;5,964;298,2;;;
7376;350;60;5,964;298,2;;;
7377;350;60;5,964;298,2;;;
7378;350;60;5,964;298,2;;;
7379;350;60;5,964;298,2;;;
7380;350;60;5,964;298,2;;;
7381;350;60;5,964;298,2;;;
7382;350;60;5,964;298,2;;;
7383;350;60;5,964;298,2;;;
7384;350;60;5,964;298,2;;;
7385;350;60;5,964;298,2;;;
7386;350;60;5,964;298,2;;;
7387;350;60;5,964;298,2;;;
7388;350;60;5,964;298,2;;;
7389;350;60;5,964;298,2;;;
7390;350;60;5,964;298,2;;;
7391;350;60;5,964;298,2;;;
7392;350;60;5,964;298,2;;;
7393;350;60;5,964;298,2;;;
7394;350;60;5,964;298,2;;;
7395;350;60;5,964;298,2;;;
7396;350;60;5,964;298,2;;;
7397;350;60;5,964;298,2;;;
7398;350;60;5,964;298,2;;;
7399;350;60;5,964;298,2;;;
7400;350;60;5,964;298,2;;;
7401;350;60;5,964;298,2;;;
7402;350;60;5,964;298,2;;;
7403;350;60;5,964;298,2;;;
7404;350;60;5,964;298,2;;;
7405;350;60;5,964;298,2;;;
7406;350;60;5,964;298,2;;;
7407;350;60;5,964;298,2;;;
7408;350;60;5,964;298,2;;;
7409;350;60;5,964;298,2;;;
7410;350;60;5,964;298,2;;;
7411;350;60;5,964;298,2;;;
7412;350;60;5,964;298,2;;;
7413;350;60;5,964;298,2;;;
7414;350;60;5,964;298,2;;;
7415;350;60;5,964;298,2;;;
7416;350;60;5,964;298,2;;;
7417;350;60;5,964;298,2;;;
7418;350;60;5,964;298,2;;;
7419;350;60;5,964;298,2;;;
7420;350;60;5,964;298,2;;;
7421;350;60;5,964;298,2;;;
7422;350;60;5,964;298,2;;;
7423;350;60;5,964;298,2;;;
7424;350;60;5,964;298,2;;;
7425;350;60;5,964;298,2;;;
7426;350;60;5,964;298,2;;;
7427;350;60;5,964;298,2;;;
7428;350;60;5,964;298,2;;;
7429;350;60;5,964;298,2;;;
7430;350;60;5,964;298,2;;;
7431;350;60;5,964;298,2;;;
7432;350;60;5,964;298,2;;;
7433;350;60;5,964;298,2;;;
7434;350;60;5,964;298,2;;;
7435;350;60;5,964;298,2;;;
7436;350;60;5,964;298,2;;;
7437;350;60;5,964;298,2;;;
7438;350;60;5,964;298,2;;;
7439;350;60;5,964;298,2;;;
7440;350;60;5,964;298,2;;;
7441;350;60;5,964;298,2;;;
7442;350;60;5,964;298,2;;;
7443;350;60;5,964;298,2;;;
7444;350;60;5,964;298,2;;;
7445;350;60;5,964;298,2;;;
7446;350;60;5,964;298,2;;;
7447;350;60;5,964;298,2;;;
7448;350;60;5,964;298,2;;;
7449;350;60;5,964;298,2;;;
7450;350;60;5,964;298,2;;;
7451;350;60;5,964;298,2;;;
7452;350;60;5,964;298,2;;;
7453;350;60;5,964;298,2;;;
7454;350;60;5,964;298,2;;;
7455;350;60;5,964;298,2;;;
7456;350;60;5,964;298,2;;;
7457;350;60;5,964;298,2;;;
7458;350;60;5,964;298,2;;;
7459;350;60;5,964;298,2;;;
7460;350;60;5,964;298,2;;;
7461;350;60;5,964;298,2;;;
7462;350;60;5,964;298,2;;;
7463;350;60;5,964;298,2;;;
7464;350;60;5,964;298,2;;;
7465;350;60;5,964;298,2;;;
7466;350;60;5,964;298,2;;;
7467;350;60;5,964;298,2;;;
7468;350;60;5,964;298,2;;;
7469;350;60;5,964;298,2;;;
7470;350;60;5,964;298,2;;;
7471;350;60;5,964;298,2;;;
7472;350;60;5,964;298,2;;;
7473;350;60;5,964;298,2;;;
7474;350;60;5,964;298,2;;;
7475;350;60;5,964;298,2;;;
7476;350;60;5,964;298,2;;;
7477;350;60;5,964;298,2;;;
7478;350;60;5,964;298,2;;;
7479;350;60;5,964;298,2;;;
7480;350;60;5,964;298,2;;;
7481;350;60;5,964;298,2;;;
7482;350;60;5,964;298,2;;;
7483;350;60;5,964;298,2;;;
7484;350;60;5,964;298,2;;;
7485;350;60;5,964;298,2;;;
7486;350;60;5,964;298,2;;;
7487;350;60;5,964;298,2;;;
7488;350;60;5,964;298,2;;;
7489;350;60;5,964;298,2;;;
7490;350;60;5,964;298,2;;;
7491;350;60;5,964;298,2;;;
7492;350;60;5,964;298,2;;;
7493;350;60;5,964;298,2;;;
7494;350;60;5,964;298,2;;;
7495;350;60;5,964;298,2;;;
7496;350;60;5,964;298,2;;;
7497;350;60;5,964;298,2;;;
7498;350;60;5,964;298,2;;;
7499;350;60;5,964;298,2;;;
7500;350;60;5,964;298,2;;;
7501;350;60;5,964;298,2;;;
7502;350;60;5,964;298,2;;;
7503;350;60;5,964;298,2;;;
7504;350;60;5,964;298,2;;;
7505;350;60;5,964;298,2;;;
7506;350;60;5,964;298,2;;;
7507;350;60;5,964;298,2;;;
7508;350;60;5,964;298,2;;;
7509;350;60;5,964;298,2;;;
7510;350;60;5,964;298,2;;;
7511;350;60;5,964;298,2;;;
7512;350;60;5,964;298,2;;;
7513;350;60;5,964;298,2;;;
7514;350;60;5,964;298,2;;;
7515;350;60;5,964;298,2;;;
7516;350;60;5,964;298,2;;;
7517;350;60;5,964;298,2;;;
7518;350;60;5,964;298,2;;;
7519;350;60;5,964;298,2;;;
7520;350;60;5,964;298,2;;;
7521;350;60;5,964;298,2;;;
7522;350;60;5,964;298,2;;;
7523;350;60;5,964;298,2;;;
7524;350;60;5,964;298,2;;;
7525;350;60;5,964;298,2;;;
7526;350;60;5,964;298,2;;;
7527;350;60;5,964;298,2;;;
7528;350;60;5,964;298,2;;;
7529;350;60;5,964;298,2;;;
7530;350;60;5,964;298,2;;;
7531;350;60;5,964;298,2;;;
7532;350;60;5,964;298,2;;;
7533;350;60;5,964;298,2;;;
7534;350;60;5,964;298,2;;;
7535;350;60;5,964;298,2;;;
7536;350;60;5,964;298,2;;;
7537;350;60;5,964;298,2;;;
7538;350;60;5,964;298,2;;;
7539;350;60;5,964;298,2;;;
7540;350;60;5,964;298,2;;;
7541;350;60;5,964;298,2;;;
7542;350;60;5,964;298,2;;;
7543;350;60;5,964;298,2;;;
7544;350;60;5,964;298,2;;;
7545;350;60;5,964;298,2;;;
7546;350;60;5,964;298,2;;;
7547;350;60;5,964;298,2;;;
7548;350;60;5,964;298,2;;;
7549;350;60;5,964;298,2;;;
7550;350;60;5,964;298,2;;;
7551;350;60;5,964;298,2;;;
7552;350;60;5,964;298,2;;;
7553;350;60;5,964;298,2;;;
7554;350;60;5,964;298,2;;;
7555;350;60;5,964;298,2;;;
7556;350;60;5,964;298,2;;;
7557;350;60;5,964;298,2;;;
7558;350;60;5,964;298,2;;;
7559;350;60;5,964;298,2;;;
7560;350;60;5,964;298,2;;;
7561;350;60;5,964;298,2;;;
7562;350;60;5,964;298,2;;;
7563;350;60;5,964;298,2;;;
7564;350;60;5,964;298,2;;;
7565;350;60;5,964;298,2;;;
7566;350;60;5,964;298,2;;;
7567;350;60;5,964;298,2;;;
7568;350;60;5,964;298,2;;;
7569;350;60;5,964;298,2;;;
7570;350;60;5,964;298,2;;;
7571;350;60;5,964;298,2;;;
7572;350;60;5,964;298,2;;;
7573;350;60;5,964;298,2;;;
7574;350;60;5,964;298,2;;;
7575;350;60;5,964;298,2;;;
7576;350;60;5,964;298,2;;;
7577;350;60;5,964;298,2;;;
7578;350;60;5,964;298,2;;;
7579;350;60;5,964;298,2;;;
7580;350;60;5,964;298,2;;;
7581;350;60;5,964;298,2;;;
7582;350;60;5,964;298,2;;;
7583;350;60;5,964;298,2;;;
7584;350;60;5,964;298,2;;;
7585;350;60;5,964;298,2;;;
7586;350;60;5,964;298,2;;;
7587;350;60;5,964;298,2;;;
7588;350;60;5,964;298,2;;;
7589;350;60;5,964;298,2;;;
7590;350;60;5,964;298,2;;;
7591;350;60;5,964;298,2;;;
7592;350;60;5,964;298,2;;;
7593;350;60;5,964;298,2;;;
7594;350;60;5,964;298,2;;;
7595;350;60;5,964;298,2;;;
7596;350;60;5,964;298,2;;;
7597;350;60;5,964;298,2;;;
7598;350;60;5,964;298,2;;;
7599;350;60;5,964;298,2;;;
7600;350;60;5,964;298,2;;;
7601;350;60;5,964;298,2;;;
7602;350;60;5,964;298,2;;;
7603;350;60;5,964;298,2;;;
7604;350;60;5,964;298,2;;;
7605;350;60;5,964;298,2;;;
7606;350;60;5,964;298,2;;;
7607;350;60;5,964;298,2;;;
7608;350;60;5,964;298,2;;;
7609;350;60;5,964;298,2;;;
7610;350;60;5,964;298,2;;;
7611;350;60;5,964;298,2;;;
7612;350;60;5,964;298,2;;;
7613;350;60;5,964;298,2;;;
7614;350;60;5,964;298,2;;;
7615;350;60;5,964;298,2;;;
7616;350;60;5,964;298,2;;;
7617;350;60;5,964;298,2;;;
7618;350;60;5,964;298,2;;;
7619;350;60;5,964;298,2;;;
7620;350;60;5,964;298,2;;;
7621;350;60;5,964;298,2;;;
7622;350;60;5,964;298,2;;;
7623;350;60;5,964;298,2;;;
7624;350;60;5,964;298,2;;;
7625;350;60;5,964;298,2;;;
7626;350;60;5,964;298,2;;;
7627;350;60;5,964;298,2;;;
7628;350;60;5,964;298,2;;;
7629;350;60;5,964;298,2;;;
7630;350;60;5,964;298,2;;;
7631;350;60;5,964;298,2;;;
7632;350;60;5,964;298,2;;;
7633;350;60;5,964;298,2;;;
7634;350;60;5,964;298,2;;;
7635;350;60;5,964;298,2;;;
7636;350;60;5,964;298,2;;;
7637;350;60;5,964;298,2;;;
7638;350;60;5,964;298,2;;;
7639;350;60;5,964;298,2;;;
7640;350;60;5,964;298,2;;;
7641;350;60;5,964;298,2;;;
7642;350;60;5,964;298,2;;;
7643;350;60;5,964;298,2;;;
7644;350;60;5,964;298,2;;;
7645;350;60;5,964;298,2;;;
7646;350;60;5,964;298,2;;;
7647;350;60;5,964;298,2;;;
7648;350;60;5,964;298,2;;;
7649;350;60;5,964;298,2;;;
7650;350;60;5,964;298,2;;;
7651;350;60;5,964;298,2;;;
7652;350;60;5,964;298,2;;;
7653;350;60;5,964;298,2;;;
7654;350;60;5,964;298,2;;;
7655;350;60;5,964;298,2;;;
7656;350;60;5,964;298,2;;;
7657;350;60;5,964;298,2;;;
7658;350;60;5,964;298,2;;;
7659;350;60;5,964;298,2;;;
7660;350;60;5,964;298,2;;;
7661;350;60;5,964;298,2;;;
7662;350;60;5,964;298,2;;;
7663;350;60;5,964;298,2;;;
7664;350;60;5,964;298,2;;;
7665;350;60;5,964;298,2;;;
7666;350;60;5,964;298,2;;;
7667;350;60;5,964;298,2;;;
7668;350;60;5,964;298,2;;;
7669;350;60;5,964;298,2;;;
7670;350;60;5,964;298,2;;;
7671;350;60;5,964;298,2;;;
7672;350;60;5,964;298,2;;;
7673;350;60;5,964;298,2;;;
7674;350;60;5,964;298,2;;;
7675;350;60;5,964;298,2;;;
7676;350;60;5,964;298,2;;;
7677;350;60;5,964;298,2;;;
7678;350;60;5,964;298,2;;;
7679;350;60;5,964;298,2;;;
7680;350;60;5,964;298,2;;;
7681;350;60;5,964;298,2;;;
7682;350;60;5,964;298,2;;;
7683;350;60;5,964;298,2;;;
7684;350;60;5,964;298,2;;;
7685;350;60;5,964;298,2;;;
7686;350;60;5,964;298,2;;;
7687;350;60;5,964;298,2;;;
7688;350;60;5,964;298,2;;;
7689;350;60;5,964;298,2;;;
7690;350;60;5,964;298,2;;;
7691;350;60;5,964;298,2;;;
7692;350;60;5,964;298,2;;;
7693;350;60;5,964;298,2;;;
7694;350;60;5,964;298,2;;;
7695;350;60;5,964;298,2;;;
7696;350;60;5,964;298,2;;;
7697;350;60;5,964;298,2;;;
7698;350;60;5,964;298,2;;;
7699;350;60;5,964;298,2;;;
7700;350;60;5,964;298,2;;;
7701;350;60;5,964;298,2;;;
7702;350;60;5,964;298,2;;;
7703;350;60;5,964;298,2;;;
7704;350;60;5,964;298,2;;;
7705;350;60;5,964;298,2;;;
7706;350;60;5,964;298,2;;;
7707;350;60;5,964;298,2;;;
7708;350;60;5,964;298,2;;;
7709;350;60;5,964;298,2;;;
7710;350;60;5,964;298,2;;;
7711;350;60;5,964;298,2;;;
7712;350;60;5,964;298,2;;;
7713;350;60;5,964;298,2;;;
7714;350;60;5,964;298,2;;;
7715;350;60;5,964;298,2;;;
7716;350;60;5,964;298,2;;;
7717;350;60;5,964;298,2;;;
7718;350;60;5,964;298,2;;;
7719;350;60;5,964;298,2;;;
7720;350;60;5,964;298,2;;;
7721;350;60;5,964;298,2;;;
7722;350;60;5,964;298,2;;;
7723;350;60;5,964;298,2;;;
7724;350;60;5,964;298,2;;;
7725;350;60;5,964;298,2;;;
7726;350;60;5,964;298,2;;;
7727;350;60;5,964;298,2;;;
7728;350;60;5,964;298,2;;;
7729;350;60;5,964;298,2;;;
7730;350;60;5,964;298,2;;;
7731;350;60;5,964;298,2;;;
7732;350;60;5,964;298,2;;;
7733;350;60;5,964;298,2;;;
7734;350;60;5,964;298,2;;;
7735;350;60;5,964;298,2;;;
7736;350;60;5,964;298,2;;;
7737;350;60;5,964;298,2;;;
7738;350;60;5,964;298,2;;;
7739;350;60;5,964;298,2;;;
7740;350;60;5,964;298,2;;;
7741;350;60;5,964;298,2;;;
7742;350;60;5,964;298,2;;;
7743;350;60;5,964;298,2;;;
7744;350;60;5,964;298,2;;;
7745;350;60;5,964;298,2;;;
7746;350;60;5,964;298,2;;;
7747;350;60;5,964;298,2;;;
7748;350;60;5,964;298,2;;;
7749;350;60;5,964;298,2;;;
7750;350;60;5,964;298,2;;;
7751;350;60;5,964;298,2;;;
7752;350;60;5,964;298,2;;;
7753;350;60;5,964;298,2;;;
7754;350;60;5,964;298,2;;;
7755;350;60;5,964;298,2;;;
7756;350;60;5,964;298,2;;;
7757;350;60;5,964;298,2;;;
7758;350;60;5,964;298,2;;;
7759;350;60;5,964;298,2;;;
7760;350;60;5,964;298,2;;;
7761;350;60;5,964;298,2;;;
7762;350;60;5,964;298,2;;;
7763;350;60;5,964;298,2;;;
7764;350;60;5,964;298,2;;;
7765;350;60;5,964;298,2;;;
7766;350;60;5,964;298,2;;;
7767;350;60;5,964;298,2;;;
7768;350;60;5,964;298,2;;;
7769;350;60;5,964;298,2;;;
7770;350;60;5,964;298,2;;;
7771;350;60;5,964;298,2;;;
7772;350;60;5,964;298,2;;;
7773;350;60;5,964;298,2;;;
7774;350;60;5,964;298,2;;;
7775;350;60;5,964;298,2;;;
7776;350;60;5,964;298,2;;;
7777;350;60;5,964;298,2;;;
7778;350;60;5,964;298,2;;;
7779;350;60;5,964;298,2;;;
7780;350;60;5,964;298,2;;;
7781;350;60;5,964;298,2;;;
7782;350;60;5,964;298,2;;;
7783;350;60;5,964;298,2;;;
7784;350;60;5,964;298,2;;;
7785;350;60;5,964;298,2;;;
7786;350;60;5,964;298,2;;;
7787;350;60;5,964;298,2;;;
7788;350;60;5,964;298,2;;;
7789;350;60;5,964;298,2;;;
7790;350;60;5,964;298,2;;;
7791;350;60;5,964;298,2;;;
7792;350;60;5,964;298,2;;;
7793;350;60;5,964;298,2;;;
7794;350;60;5,964;298,2;;;
7795;350;60;5,964;298,2;;;
7796;350;60;5,964;298,2;;;
7797;350;60;5,964;298,2;;;
7798;350;60;5,964;298,2;;;
7799;350;60;5,964;298,2;;;
7800;350;60;5,964;298,2;;;
7801;350;60;5,964;298,2;;;
7802;350;60;5,964;298,2;;;
7803;350;60;5,964;298,2;;;
7804;350;60;5,964;298,2;;;
7805;350;60;5,964;298,2;;;
7806;350;60;5,964;298,2;;;
7807;350;60;5,964;298,2;;;
7808;350;60;5,964;298,2;;;
7809;350;60;5,964;298,2;;;
7810;350;60;5,964;298,2;;;
7811;350;60;5,964;298,2;;;
7812;350;60;5,964;298,2;;;
7813;350;60;5,964;298,2;;;
7814;350;60;5,964;298,2;;;
7815;350;60;5,964;298,2;;;
7816;350;60;5,964;298,2;;;
7817;350;60;5,964;298,2;;;
7818;350;60;5,964;298,2;;;
7819;350;60;5,964;298,2;;;
7820;350;60;5,964;298,2;;;
7821;350;60;5,964;298,2;;;
7822;350;60;5,964;298,2;;;
7823;350;60;5,964;298,2;;;
7824;350;60;5,964;298,2;;;
7825;350;60;5,964;298,2;;;
7826;350;60;5,964;298,2;;;
7827;350;60;5,964;298,2;;;
7828;350;60;5,964;298,2;;;
7829;350;60;5,964;298,2;;;
7830;350;60;5,964;298,2;;;
7831;350;60;5,964;298,2;;;
7832;350;60;5,964;298,2;;;
7833;350;60;5,964;298,2;;;
7834;350;60;5,964;298,2;;;
7835;350;60;5,964;298,2;;;
